generation,occupancy,unique_genomes,mean_fitness,entropy
109,1.0,16,0.55987548828125,3.948836696175223
110,1.0,16,0.55914306640625,3.9501877779992127
111,1.0,16,0.55889892578125,3.9500007662804606
112,1.0,16,0.55987548828125,3.948736779798103
113,1.0,16,0.56085205078125,3.9478765864475474
114,1.0,16,0.5616455078125,3.94650766172703
115,1.0,16,0.5596923828125,3.947879713176886
116,1.0,16,0.5587158203125,3.949590650139427
117,1.0,16,0.55841064453125,3.9497057148221115
118,1.0,16,0.5582275390625,3.9485628742910093
119,1.0,16,0.557861328125,3.9487365608569935
120,1.0,16,0.5572509765625,3.9496096278627912
121,1.0,16,0.55853271484375,3.9480890527353476
122,1.0,16,0.55987548828125,3.9484489061065435
123,1.0,16,0.55792236328125,3.9513335605425226
124,1.0,16,0.560302734375,3.9477961111355486
125,1.0,16,0.56011962890625,3.9475940046442823
126,1.0,16,0.56011962890625,3.947312587251285
127,1.0,16,0.55926513671875,3.947778239038188
128,1.0,16,0.5579833984375,3.9500703958940404
129,1.0,16,0.556640625,3.952715879802157
130,1.0,16,0.55731201171875,3.951546680635283
131,1.0,16,0.55712890625,3.952600481998725
132,1.0,16,0.55731201171875,3.9524635228865703
133,1.0,16,0.55865478515625,3.951457199361727
134,1.0,16,0.55792236328125,3.9528018593512835
135,1.0,16,0.55694580078125,3.9535922153323315
136,1.0,16,0.55780029296875,3.9531228856053664
137,1.0,16,0.5576171875,3.9539596987383567
138,1.0,16,0.5565185546875,3.9544448032999124
139,1.0,16,0.55657958984375,3.9551047170336773
140,1.0,16,0.55438232421875,3.95796640731225
141,1.0,16,0.55474853515625,3.9559963658074118
142,1.0,16,0.555419921875,3.954051550795879
143,1.0,16,0.5555419921875,3.953904638756196
144,1.0,16,0.553955078125,3.9554774068544987
145,1.0,16,0.55499267578125,3.954084165422769
146,1.0,16,0.55377197265625,3.9550106326710504
147,1.0,16,0.55487060546875,3.9549904529890667
148,1.0,16,0.55401611328125,3.9551730595132657
149,1.0,16,0.55352783203125,3.9552921273571875
150,1.0,16,0.5535888671875,3.9536962089920307
151,1.0,16,0.5545654296875,3.9525614462603063
152,1.0,16,0.553955078125,3.9535499013579027
153,1.0,16,0.5548095703125,3.952828384208677
154,1.0,16,0.5543212890625,3.953286517216066
155,1.0,16,0.55291748046875,3.955607443323686
156,1.0,16,0.55194091796875,3.9572240010792528
157,1.0,16,0.552490234375,3.9559642515493127
158,1.0,16,0.5526123046875,3.9554941956451546
159,1.0,16,0.5518798828125,3.956046616237597
160,1.0,16,0.55206298828125,3.95442795862602
161,1.0,16,0.5516357421875,3.9567624961357977
162,1.0,16,0.5516357421875,3.9566127402805518
163,1.0,16,0.552734375,3.956186887332093
164,1.0,16,0.5526123046875,3.9549419018932714
165,1.0,16,0.5528564453125,3.953492103750671
166,1.0,16,0.55291748046875,3.9546002781833542
167,1.0,16,0.552001953125,3.957190674887002
168,1.0,16,0.5528564453125,3.9561543554990974
169,1.0,16,0.55218505859375,3.9575899372687626
170,1.0,16,0.55218505859375,3.9569354043107094
171,1.0,16,0.5528564453125,3.9569834350481567
172,1.0,16,0.55316162109375,3.9572707953807087
173,1.0,16,0.55230712890625,3.957344314663645
174,1.0,16,0.55181884765625,3.9591096140015622
175,1.0,16,0.551025390625,3.9619689678909054
176,1.0,16,0.55078125,3.962681955618883
177,1.0,16,0.55206298828125,3.95949321201093
178,1.0,16,0.55059814453125,3.9608061179485934
179,1.0,16,0.55169677734375,3.960168403127302
180,1.0,16,0.55059814453125,3.9611513026969067
181,1.0,16,0.5506591796875,3.960795342201353
182,1.0,16,0.55230712890625,3.957941410494952
183,1.0,16,0.5518798828125,3.959182779010904
184,1.0,16,0.552490234375,3.9587801495811403
185,1.0,16,0.55145263671875,3.959255065355566
186,1.0,16,0.55218505859375,3.958258226579445
187,1.0,16,0.551025390625,3.9603622761033943
188,1.0,16,0.551025390625,3.9599889861876103
189,1.0,16,0.5504150390625,3.960220514060894
190,1.0,16,0.55194091796875,3.9581723374184477
191,1.0,16,0.55291748046875,3.9570665040347732
192,1.0,16,0.553466796875,3.956120753566471
193,1.0,16,0.55548095703125,3.9539593528865633
194,1.0,16,0.55438232421875,3.9553213762849757
195,1.0,16,0.55279541015625,3.957852328116947
196,1.0,16,0.55438232421875,3.954637358385465
197,1.0,16,0.55572509765625,3.9522425101602394
198,1.0,16,0.5555419921875,3.9523094276355923
199,1.0,16,0.55487060546875,3.952069666736226
200,1.0,16,0.554443359375,3.952081089037922
201,1.0,16,0.55517578125,3.9526456743444305
202,1.0,16,0.5545654296875,3.9535095748376667
203,1.0,16,0.55487060546875,3.953267330058832
204,1.0,16,0.55694580078125,3.9507493469091175
205,1.0,16,0.55712890625,3.949467760022375
