treatment,period,cost,evolvable_plastic,replicate,generation,population,mean_d,std_d,mean_plastic,std_plastic,maladaptation,trait_variance,trait_env_corr
moving,90,0.6,False,0,200,900,2.348888888888889,0.745690499461844,0.0,0.0,0.14298686387731016,0.09058576890925091,0.3413274501718965
moving,90,0.6,False,1,0,900,3.5077777777777777,1.7104078641448053,0.0,0.0,0.21586042067189665,0.08514601065493572,-0.026067839650468754
moving,90,0.6,False,1,20,900,2.6955555555555555,1.5472492517088448,0.0,0.0,0.09407553139373571,0.09367581120145012,0.5762027987435681
moving,90,0.6,False,1,40,900,2.421111111111111,1.390203377962651,0.0,0.0,0.1221175951067299,0.10088342309130291,0.46306633197034636
moving,90,0.6,False,1,60,900,2.3355555555555556,1.0794351517870726,0.0,0.0,0.1378604574153655,0.09734108983089607,0.3837205411536204
moving,90,0.6,False,1,80,900,2.48,0.8848352012286432,0.0,0.0,0.13548636591341676,0.10106435663736509,0.40669319569370815
moving,90,0.6,False,1,100,900,2.5555555555555554,0.8394589674455157,0.0,0.0,0.138777336854929,0.09383598584099177,0.37040536100305793
moving,90,0.6,False,1,120,900,2.491111111111111,0.8157674565768583,0.0,0.0,0.1419932107313104,0.08669135072416821,0.3360303087460171
moving,90,0.6,False,1,140,900,2.391111111111111,0.7876328028331258,0.0,0.0,0.1377281782174534,0.08405357935161797,0.3479839141676451
moving,90,0.6,False,1,160,900,2.292222222222222,0.7631408458582754,0.0,0.0,0.11945326285053251,0.09207431123113781,0.4551102579733392
moving,90,0.6,False,1,180,900,2.3055555555555554,0.6641387256541965,0.0,0.0,0.1251201469843459,0.09451276569143573,0.4364526118598035
moving,90,0.6,False,1,200,900,2.2544444444444443,0.5722588985010021,0.0,0.0,0.1442331734876639,0.09006871447934167,0.33383267067933453
moving,90,0.6,False,2,0,900,3.5244444444444443,1.7334814751509051,0.0,0.0,0.20493251518058506,0.0856128314879309,0.02877522602234405
moving,90,0.6,False,2,20,900,2.681111111111111,1.365234570357331,0.0,0.0,0.0982286786504057,0.10083582748922335,0.5684645097772697
moving,90,0.6,False,2,40,900,2.3566666666666665,1.0762641146319263,0.0,0.0,0.12638186241152444,0.10408352648443825,0.45112760514690686
moving,90,0.6,False,2,60,900,2.362222222222222,0.9273112599550952,0.0,0.0,0.1506190288589546,0.10429608008197588,0.34568912324633605
moving,90,0.6,False,2,80,900,2.537777777777778,0.8094686566957608,0.0,0.0,0.13497273158084735,0.09679488924242846,0.39494894539193753
moving,90,0.6,False,2,100,900,2.531111111111111,0.6700985739168769,0.0,0.0,0.13431729756483782,0.09823656482774222,0.40122508726039313
moving,90,0.6,False,2,120,900,2.621111111111111,0.7178663516041354,0.0,0.0,0.14474229647031886,0.09565826762182035,0.3475741347975469
moving,90,0.6,False,2,140,900,2.5633333333333335,0.7478784809193416,0.0,0.0,0.1368218812858573,0.08409242341485232,0.3524507509206179
moving,90,0.6,False,2,160,900,2.4466666666666668,0.7691553809211763,0.0,0.0,0.13646120721365923,0.09203906278069621,0.377944322672503
moving,90,0.6,False,2,180,900,2.4566666666666666,0.7328104196250973,0.0,0.0,0.13449724676849795,0.10082535724692356,0.41165238068245186
moving,90,0.6,False,2,200,900,2.54,0.706760999993004,0.0,0.0,0.13948753740479888,0.09920558342794485,0.38156084932826856
moving,90,0.6,False,3,0,900,3.462222222222222,1.692373597956943,0.0,0.0,0.19600586916783988,0.08067242315274689,0.048306866646581764
moving,90,0.6,False,3,20,900,2.5933333333333333,1.4115239990875112,0.0,0.0,0.09503803109427553,0.09837595149971726,0.5786792727832537
moving,90,0.6,False,3,40,900,2.4244444444444446,1.2788285534565618,0.0,0.0,0.13733087131604474,0.0938420314399884,0.3762994589017731
moving,90,0.6,False,3,60,900,2.457777777777778,1.0981780646727537,0.0,0.0,0.1360633287775193,0.09823431432754251,0.3933400088622331
moving,90,0.6,False,3,80,900,2.608888888888889,0.9020525291977729,0.0,0.0,0.11858806794576032,0.09846776739813815,0.4729775270761926
moving,90,0.6,False,3,100,900,2.602222222222222,0.7743065396107349,0.0,0.0,0.13606179803426022,0.10437076251005555,0.40850073317277086
moving,90,0.6,False,3,120,900,2.76,0.7931372306648243,0.0,0.0,0.1356947990335932,0.10813684720320281,0.4217127480574011
moving,90,0.6,False,3,140,900,2.721111111111111,0.8426142447360468,0.0,0.0,0.1342916897886564,0.10554420651555202,0.4200609419109311
moving,90,0.6,False,3,160,900,2.6244444444444444,0.7476349541663753,0.0,0.0,0.13802026057219513,0.09857947319697416,0.38674817268671946
moving,90,0.6,False,3,180,900,2.621111111111111,0.7163168827713121,0.0,0.0,0.13872365338034406,0.09313279951428068,0.36840353220105926
moving,90,0.6,False,3,200,900,2.4355555555555557,0.7174509059643983,0.0,0.0,0.12313518427332715,0.08702896811021169,0.42615309538430013
moving,90,0.6,True,0,0,900,3.522222222222222,1.6788076309477495,2.4896017205131504,1.4554718971849776,0.21816157375806597,0.0830092373150581,-0.04828922420679312
moving,90,0.6,True,0,20,900,2.862222222222222,1.3186337860560053,2.391034059556251,1.510659603329032,0.09120743724210241,0.09147391649662037,0.5858631348187777
moving,90,0.6,True,0,40,900,2.7311111111111113,1.1995040127249303,2.2192399972829175,1.359430048608366,0.12079906535255626,0.09773602253264105,0.4619022034668721
moving,90,0.6,True,0,60,900,2.9655555555555555,1.1925380134738879,1.9430823196247637,1.224995846877723,0.1227538417186241,0.09532814298572818,0.44711225684938155
moving,90,0.6,True,0,80,900,2.908888888888889,1.0168190535460677,1.5175039480413504,0.9727710277198008,0.12059748031749279,0.10524191006648613,0.4792514139489886
moving,90,0.6,True,0,100,900,2.867777777777778,1.0484197397117645,1.4619645032468886,0.8719015462155827,0.12718385966366738,0.10999069403788952,0.4597379351506165
moving,90,0.6,True,0,120,900,2.75,0.9619136020338718,1.6235724328188719,0.8854460682930659,0.14118318548207023,0.10352674613559916,0.3847850177205197
moving,90,0.6,True,0,140,900,2.763333333333333,0.9583492752297219,1.6535685536548348,0.8626772552179917,0.12595246056042747,0.09776706283232664,0.44003656693632126
moving,90,0.6,True,0,160,900,2.5722222222222224,0.9106197862234976,1.4395316150886794,0.7148606847512425,0.12258684441916863,0.09397144429270507,0.4450516353875791
moving,90,0.6,True,0,180,900,2.577777777777778,0.8560604570781432,1.3040907436583677,0.5864086753148862,0.1254420503687439,0.09948592744625293,0.44408203687035025
moving,90,0.6,True,0,200,900,2.683333333333333,0.8594248722902492,1.3140027123630287,0.5159369330802105,0.11879527816620801,0.10407642146869857,0.4835305481030349
moving,90,0.6,True,1,0,900,3.408888888888889,1.715785822197608,2.4291037367775252,1.4283601907674295,0.21420115508441415,0.08725292305805878,-0.008891943332863313
moving,90,0.6,True,1,20,900,2.612222222222222,1.4405498778651449,2.361895113582119,1.3508546039628822,0.08959599656220146,0.10168706554589887,0.6093933242863124
moving,90,0.6,True,1,40,900,2.486666666666667,1.2635224132910698,2.0701723715003495,1.4096382459029397,0.13042204343150207,0.10361962683500574,0.4315073687571066
moving,90,0.6,True,1,60,900,2.4722222222222223,1.1147025291058874,1.5341612490814538,1.2500615623159455,0.1299306149935194,0.09665230140353526,0.41964150908224823
moving,90,0.6,True,1,80,900,2.38,0.8832012479862358,1.2976268670511169,1.2250088137786515,0.12783264948899287,0.09460613171729407,0.4229216714429989
moving,90,0.6,True,1,100,900,2.3755555555555556,0.8090201358723488,1.320837112968729,1.215139364115786,0.13705268948419433,0.09130020934119164,0.37326904062082655
moving,90,0.6,True,1,120,900,2.218888888888889,0.7614889573058597,1.221618336471647,1.1817427035561416,0.13324188077853005,0.09614020164329456,0.4018458837117596
moving,90,0.6,True,1,140,900,2.296666666666667,0.7584999816890058,1.2067564428302906,1.036954461438157,0.13803928284341205,0.10261501166561815,0.39555614736065803
moving,90,0.6,True,1,160,900,2.3555555555555556,0.7931808132255445,1.270636657586152,0.9608828034707215,0.1325602597733944,0.08957360523286023,0.3880696631029182
moving,90,0.6,True,1,180,900,2.4588888888888887,0.9565440623462553,1.1885207662525858,0.9427300152391254,0.13400880835927165,0.08044081092066323,0.35670413492293
moving,90,0.6,True,1,200,900,2.4477777777777776,0.9913770196356825,1.0204055220906627,0.8517957929588018,0.1391122472146088,0.07354085446699149,0.3101506884170068
moving,90,0.6,True,2,0,900,3.488888888888889,1.7142827748358103,2.4791486642243328,1.4521374159311504,0.20150711438324978,0.0807180997194307,0.02167778831601446
moving,90,0.6,True,2,20,900,2.8755555555555556,1.4228540263312022,2.2768021408363963,1.514267297697383,0.08812498663123598,0.09799922118811373,0.6094114798379611
moving,90,0.6,True,2,40,900,2.65,1.0917620823441545,1.813646383743437,1.4045449304551223,0.1223579472893818,0.1088358690410517,0.47809963729184374
moving,90,0.6,True,2,60,900,2.59,0.9773603907123172,1.57675912442224,1.1731157234374927,0.13145418075406698,0.11587195412124954,0.45495667527329325
moving,90,0.6,True,2,80,900,2.5955555555555554,0.9290271029548554,1.5186148867444547,1.0784918245913595,0.13640295501111493,0.1051062276366897,0.41053601883366325
moving,90,0.6,True,2,100,900,2.74,0.8021914429306205,1.351099800228502,0.8222979088378585,0.14822498181193255,0.11177957132342123,0.3746012831226849
moving,90,0.6,True,2,120,900,2.692222222222222,0.7729780473780578,1.3098888504802648,0.8216799465011391,0.14027530231914614,0.10923378354319198,0.4022818242287291
moving,90,0.6,True,2,140,900,2.6633333333333336,0.7608401788666118,1.1113937225941075,0.7998474823203319,0.13867699640258765,0.11432068652236103,0.42213458763168965
moving,90,0.6,True,2,160,900,2.6233333333333335,0.7143839614972081,0.9765436945261132,0.7453027356921724,0.14280428126881278,0.10844381585712844,0.38926768072684936
moving,90,0.6,True,2,180,900,2.4811111111111113,0.7044926376784998,1.0170840973849198,0.7550609474615144,0.1404316090875522,0.09638276719776774,0.37051579906061716
moving,90,0.6,True,2,200,900,2.52,0.7547184905645283,1.0231572354820668,0.7328842691210741,0.13409629051300698,0.09456770138314775,0.39839538570654903
moving,90,0.6,True,3,0,900,3.3933333333333335,1.7386968300042036,2.4508782052146953,1.4800371521966174,0.19277052659833815,0.08459574364408495,0.0818308010192489
moving,90,0.6,True,3,20,900,2.7355555555555555,1.4487781143747849,2.239988957770316,1.4821243670282862,0.09263887503753825,0.11112489133994763,0.6090655222247587
moving,90,0.6,True,3,40,900,2.5033333333333334,1.1647555776022518,1.7299347426249205,1.3196407569439874,0.13177907494997965,0.11923352772409156,0.462586858154403
moving,90,0.6,True,3,60,900,2.4166666666666665,0.9526279441628825,1.6296065361121956,1.24369240717909,0.1476004042967369,0.117477306525304,0.3919875743502556
moving,90,0.6,True,3,80,900,2.602222222222222,1.0075247752981094,1.7932842061034338,1.3349950930393368,0.13731245979157228,0.10843632755744557,0.4138601164896793
moving,90,0.6,True,3,100,900,2.51,0.8582346221556589,1.9476759993204487,1.3045765947545238,0.12766306765877633,0.10093180512768286,0.4374596430321922
moving,90,0.6,True,3,120,900,2.617777777777778,0.7905803462967045,1.7775613667774615,1.2007274202177118,0.12727076337338958,0.11076676504397347,0.4610431027852792
moving,90,0.6,True,3,140,900,2.6777777777777776,0.8475818908686021,1.521688839817224,1.036096602164912,0.12044321806360263,0.12467293967127052,0.5194351494285845
moving,90,0.6,True,3,160,900,2.5011111111111113,0.8774957352785815,1.228167475746094,0.9612051233592603,0.13756652242799122,0.11637767745988921,0.43035423346406826
moving,90,0.6,True,3,180,900,2.477777777777778,0.8488917975517358,1.2667213268315325,1.0766112349940853,0.13974883216186998,0.11008956299627465,0.4063688719304765
moving,90,0.6,True,3,200,900,2.453333333333333,0.7172788083366809,1.1411227402385185,0.9041691650706674,0.13163533424971227,0.11287299192352526,0.4483458618598995
static,-1,0.3,False,0,0,900,3.5044444444444443,1.6954128380303202,0.0,0.0,0.20437830874935356,0.08167878147040558,0.01186066553714816
static,-1,0.3,False,0,20,900,3.1544444444444446,1.590084631647784,0.0,0.0,0.045979199413022566,0.09817235604591544,0.799890542590823
static,-1,0.3,False,0,40,900,2.858888888888889,1.3569077954791544,0.0,0.0,0.021674996714595652,0.10613386999489977,0.9092823061803684
static,-1,0.3,False,0,60,900,2.571111111111111,1.2066707591500072,0.0,0.0,0.018326100931720112,0.10990495016522592,0.9239799632711999
static,-1,0.3,False,0,80,900,2.46,1.0271643815216076,0.0,0.0,0.016892691675532673,0.11013186994440485,0.9301772014251077
static,-1,0.3,False,0,100,900,2.442222222222222,0.8894414948941308,0.0,0.0,0.01601883183828889,0.11125760064954114,0.934692699691607
static,-1,0.3,False,0,120,900,2.4322222222222223,0.8543129504367535,0.0,0.0,0.015555377713675319,0.111507503423604,0.9365705461283406
static,-1,0.3,False,0,140,900,2.3144444444444443,0.8563567676968793,0.0,0.0,0.015353466766880599,0.11415583020140879,0.9367784054878466
static,-1,0.3,False,0,160,900,2.223333333333333,0.7674705929943578,0.0,0.0,0.016556959780824845,0.11693434823407711,0.9320971284396781
static,-1,0.3,False,0,180,900,2.1844444444444444,0.7144401244037353,0.0,0.0,0.01598501987869595,0.10830279142476981,0.9341921615590117
static,-1,0.3,False,0,200,900,2.121111111111111,0.7194124832025466,0.0,0.0,0.017748949526751604,0.1172860999444401,0.9277285423624619
static,-1,0.3,False,1,0,900,3.4922222222222223,1.6986745014064335,0.0,0.0,0.2124437988440355,0.08139918750222132,-0.029012403928902714
static,-1,0.3,False,1,20,900,3.08,1.3639159309380715,0.0,0.0,0.047737450937174054,0.09616150682337384,0.7909041284265439
static,-1,0.3,False,1,40,900,2.8366666666666664,1.209678561528732,0.0,0.0,0.02193488429385059,0.10641267320193232,0.9081629460921167
static,-1,0.3,False,1,60,900,2.6055555555555556,1.147447516215507,0.0,0.0,0.018608390565161483,0.11007440679777403,0.9229274941128058
static,-1,0.3,False,1,80,900,2.49,1.0702595739144574,0.0,0.0,0.01767250791601815,0.11808471186066428,0.9282171147099955
static,-1,0.3,False,1,100,900,2.42,0.9656546426590041,0.0,0.0,0.01794860900681249,0.1218514538227406,0.9274520436745408
static,-1,0.3,False,1,120,900,2.3244444444444445,0.9552557669268026,0.0,0.0,0.014976717228835795,0.12079795483592928,0.9393765297620337
static,-1,0.3,False,1,140,900,2.1944444444444446,0.898747413670964,0.0,0.0,0.01557522570679394,0.12131716074129356,0.9369751130209609
static,-1,0.3,False,1,160,900,2.102222222222222,0.8182607269592931,0.0,0.0,0.01679573651048309,0.11450482655126283,0.930776546926633
static,-1,0.3,False,1,180,900,2.011111111111111,0.8245462650511957,0.0,0.0,0.0173690693756747,0.11460495922205641,0.928435242536017
static,-1,0.3,False,1,200,900,2.0055555555555555,0.7909011893770452,0.0,0.0,0.017319558528062426,0.10980639165468083,0.9283485526744671
static,-1,0.3,False,2,0,900,3.5411111111111113,1.7433935263314249,0.0,0.0,0.20304012865504137,0.077471932358442,-0.002839654767378143
static,-1,0.3,False,2,20,900,3.22,1.524773207179787,0.0,0.0,0.043027992239311454,0.09403254666707975,0.8117950338748758
static,-1,0.3,False,2,40,900,2.812222222222222,1.2171303023257232,0.0,0.0,0.023638446665215154,0.10689547572168477,0.9016309046559894
static,-1,0.3,False,2,60,900,2.703333333333333,1.0262066068779718,0.0,0.0,0.020016545821239958,0.11675929908878298,0.9178564735366816
static,-1,0.3,False,2,80,900,2.5544444444444445,0.9394633351146234,0.0,0.0,0.01668325035036561,0.1163297067403683,0.931599264761234
static,-1,0.3,False,2,100,900,2.422222222222222,0.8841540561812338,0.0,0.0,0.016307577413370716,0.12135447241994939,0.9339546020381013
static,-1,0.3,False,2,120,900,2.421111111111111,0.8402373268500387,0.0,0.0,0.01511749176164501,0.12293245768291682,0.9391347728050018
static,-1,0.3,False,2,140,900,2.3155555555555556,0.7890797891089639,0.0,0.0,0.013882799142893032,0.121007643861424,0.9437008409986389
static,-1,0.3,False,2,160,900,2.292222222222222,0.7258294531511713,0.0,0.0,0.013278968688086633,0.11735279400529543,0.9456807673171912
static,-1,0.3,False,2,180,900,2.2455555555555557,0.7621112650046012,0.0,0.0,0.01533758546025064,0.12456677149268638,0.938562802628809
static,-1,0.3,False,2,200,900,2.1655555555555557,0.8085186881796873,0.0,0.0,0.015287189580145659,0.1182341768770756,0.9376081078596549
static,-1,0.3,False,3,0,900,3.457777777777778,1.7267167159913497,0.0,0.0,0.1998755522043208,0.08379422554304117,0.04366626682954032
static,-1,0.3,False,3,20,900,3.0166666666666666,1.570120306784731,0.0,0.0,0.04157432398488083,0.10803384787596493,0.8239266511722765
static,-1,0.3,False,3,40,900,2.631111111111111,1.3306343052548237,0.0,0.0,0.019487246678527657,0.11155035089658613,0.9191617952713115
static,-1,0.3,False,3,60,900,2.3755555555555556,1.0279765573538806,0.0,0.0,0.016133550244377244,0.11792860628508069,0.9345270903667975
static,-1,0.3,False,3,80,900,2.358888888888889,0.9171688859921595,0.0,0.0,0.018302420566173844,0.11570704983566618,0.9246933032320357
static,-1,0.3,False,3,100,900,2.3222222222222224,0.960645359210588,0.0,0.0,0.016318783418441882,0.11572295064667125,0.9332261033760695
static,-1,0.3,False,3,120,900,2.151111111111111,0.7884223972866384,0.0,0.0,0.015972890300771807,0.11461397750906062,0.9350586960801985
static,-1,0.3,False,3,140,900,2.132222222222222,0.7911072097282078,0.0,0.0,0.015416495190698218,0.11626399911591583,0.9372928952962865
static,-1,0.3,False,3,160,900,2.108888888888889,0.7297860332460383,0.0,0.0,0.015895160879115706,0.11835644748154778,0.9357470909791736
static,-1,0.3,False,3,180,900,2.0522222222222224,0.6753974595710749,0.0,0.0,0.01624552451380428,0.11217162091531413,0.9332942778233769
static,-1,0.3,False,3,200,900,2.046666666666667,0.6633584584856399,0.0,0.0,0.016239805689775948,0.11086655251385218,0.9328531480743886
static,-1,0.3,True,0,0,900,3.4522222222222223,1.7019418829206554,2.488460791853,1.4252825375954639,0.21424953894957352,0.08277526741833535,-0.031233148813664617
static,-1,0.3,True,0,20,900,3.321111111111111,1.5514147267320197,2.432496671494403,1.3260071826636712,0.04294208354969956,0.10277667890056875,0.815391541512978
static,-1,0.3,True,0,40,900,2.9966666666666666,1.4402893227866869,2.385316077614269,1.3115690512416045,0.02344734909889592,0.11346051651897392,0.9031931749020241
static,-1,0.3,True,0,60,900,2.801111111111111,1.2415934604320589,2.3481864097119702,1.2913030929739222,0.019083807013419714,0.11515156351209532,0.9213868361658452
static,-1,0.3,True,0,80,900,2.61,1.1605123389645147,2.3399759529873916,1.3530318637849672,0.01731059359979555,0.11767708086203527,0.9291332521844454
static,-1,0.3,True,0,100,900,2.47,1.1460996660170721,2.2901907399631125,1.3249857837130792,0.01496535890263443,0.11472716966525205,0.9384712160734391
static,-1,0.3,True,0,120,900,2.3333333333333335,0.9944289260117533,2.27972302609746,1.3247752358335558,0.013162573376687341,0.12077372832411729,0.9465976891226188
static,-1,0.3,True,0,140,900,2.212222222222222,0.8746209055328267,2.2152380499289643,1.2964607280368021,0.014153109281862789,0.1190725104068796,0.9424340164589606
static,-1,0.3,True,0,160,900,2.17,0.8158090735242189,2.084860715629585,1.268748532048117,0.014661232522906782,0.11909663157124883,0.9402128300447665
static,-1,0.3,True,0,180,900,2.132222222222222,0.8173572288211397,2.1329033375660513,1.293937528849371,0.015384949134455175,0.12335806665535204,0.9380752822053287
static,-1,0.3,True,0,200,900,2.0444444444444443,0.7847308259115366,2.0792065967262174,1.3138840007623167,0.013660328716128307,0.12179513915652086,0.9447344787612265
static,-1,0.3,True,1,0,900,3.431111111111111,1.6801881141007493,2.5389075580187725,1.436452982254726,0.20180488171923255,0.08953428335562967,0.06044974773649773
static,-1,0.3,True,1,20,900,3.2222222222222223,1.5640245648666047,2.316434180028608,1.3936761484404179,0.04505188017231426,0.10768381864215491,0.8088314614647389
static,-1,0.3,True,1,40,900,2.7955555555555556,1.2473893726152956,2.063203202835299,1.3725301433307033,0.019454379251439072,0.11249386932021462,0.9196211827873353
static,-1,0.3,True,1,60,900,2.6077777777777778,1.1394665201827054,1.903164696483659,1.3142900587680255,0.015230148421008666,0.11638564487127036,0.9381456874534634
static,-1,0.3,True,1,80,900,2.3955555555555557,1.0258775225912813,1.6835527072449137,1.2398650982316326,0.014046877355395794,0.11964837359960412,0.9433935543196974
static,-1,0.3,True,1,100,900,2.2822222222222224,0.8057539985459826,1.427556273502489,1.1026254024703472,0.015751584579008666,0.12220872636052107,0.9365550144881862
static,-1,0.3,True,1,120,900,2.188888888888889,0.7915448249319449,1.348349609603244,1.002795977689818,0.012945815187186618,0.12543441020110743,0.948667995007824
static,-1,0.3,True,1,140,900,2.1077777777777778,0.7605155821002513,1.3063227963859885,0.9555491903746263,0.014152621326435473,0.1229624945351212,0.9430031849956669
static,-1,0.3,True,1,160,900,2.0566666666666666,0.7469270379361025,1.2210835418896442,0.9397545896943196,0.01571248165195621,0.11715071078075016,0.9357330134559935
static,-1,0.3,True,1,180,900,1.9933333333333334,0.7256874135757229,1.2590016228496002,0.8964653558426332,0.014223328694083442,0.12839705002044105,0.9440044170398975
static,-1,0.3,True,1,200,900,1.978888888888889,0.7413193110850778,1.281229023288413,0.9180582527807349,0.01486964375836195,0.12199790233202068,0.9400527788991371
static,-1,0.3,True,2,0,900,3.5244444444444443,1.7264163982790808,2.530939042043373,1.4165317265404258,0.19276395222894155,0.08043268306592895,0.06469938744666028
static,-1,0.3,True,2,20,900,3.1733333333333333,1.5870867791158882,2.2982238946806866,1.3399568271772748,0.04243935805919922,0.10687779592375445,0.8194818880303043
static,-1,0.3,True,2,40,900,2.7733333333333334,1.318989512215064,2.138875538428375,1.2438248381366621,0.0217314064579261,0.11286479738377507,0.9100828923650586
static,-1,0.3,True,2,60,900,2.4366666666666665,1.0663489110042734,2.060124849779167,1.212797284067983,0.01761210326755686,0.11598577818914291,0.9277301272878379
static,-1,0.3,True,2,80,900,2.3455555555555554,0.9472370477823162,2.1465986314573713,1.2461452181928925,0.017519272374554716,0.12063899250740234,0.9288749338199955
static,-1,0.3,True,2,100,900,2.3055555555555554,0.9620419384611175,2.1062171648247623,1.176684772060607,0.015837099447352156,0.12751915164696495,0.9373361701960172
static,-1,0.3,True,2,120,900,2.31,0.9652345713751542,2.0636939461281765,1.21180639087802,0.014745749013424726,0.126321799898869,0.9413622955754443
static,-1,0.3,True,2,140,900,2.23,0.8990056235147316,2.091590494491185,1.152617385771133,0.016034831874208778,0.12527434373992685,0.9359511831393291
static,-1,0.3,True,2,160,900,2.2333333333333334,0.8608781046763305,2.0777148735667472,1.050331001121404,0.015073200729960825,0.12446461953837917,0.9395808358170318
static,-1,0.3,True,2,180,900,2.19,0.8154821341458751,2.0343810995307834,1.089851630428656,0.013511823858174057,0.11941072567568455,0.9450123437846251
static,-1,0.3,True,2,200,900,2.1944444444444446,0.8333148146090489,1.9361130409822358,1.15358300014496,0.014272469457761696,0.12022310236422527,0.9419773869862469
static,-1,0.3,True,3,0,900,3.466666666666667,1.70293863659264,2.5042209901404715,1.4574499644592918,0.2021118906055079,0.08294101514826525,0.028710359739825473
static,-1,0.3,True,3,20,900,3.36,1.6273222722551846,2.4481117096444036,1.4591570331316446,0.03988003421525936,0.10292277538701923,0.828942390625069
static,-1,0.3,True,3,40,900,3.101111111111111,1.4157051203037732,2.4396865512775983,1.4233990987681142,0.01841868990932926,0.10845247377976723,0.9234386676295263
static,-1,0.3,True,3,60,900,2.83,1.2414104881142256,2.2761230839780517,1.4042748532328646,0.015796732615714005,0.11328976425413376,0.9349072514014027
static,-1,0.3,True,3,80,900,2.628888888888889,1.0903867249176062,2.1462343808297657,1.3846500920303428,0.016255439635322073,0.1181233560833016,0.9336047127174061
static,-1,0.3,True,3,100,900,2.5644444444444443,1.061059335560574,2.1355561365275415,1.4477153802198128,0.017704059101139345,0.11614420834997241,0.9272217354589769
static,-1,0.3,True,3,120,900,2.3922222222222222,0.953674505126563,2.1008630427210653,1.490709052846336,0.014304140705736042,0.11553475764650607,0.9413045988802161
static,-1,0.3,True,3,140,900,2.3455555555555554,0.8612214983009903,2.1579235081603354,1.5422792387263569,0.015574708369467966,0.11399279693066451,0.9359448734473842
static,-1,0.3,True,3,160,900,2.218888888888889,0.829912236918853,2.088711850409865,1.4815308792956015,0.016313691941581963,0.11255392281076995,0.9326633364560508
static,-1,0.3,True,3,180,900,2.2533333333333334,0.8084553172563095,2.1484956643100612,1.457801713765543,0.01401472556900919,0.11708705570488044,0.942614013691666
static,-1,0.3,True,3,200,900,2.2055555555555557,0.8491644404434163,2.2313415354409556,1.420823241866738,0.01490984789255973,0.12132975247885844,0.9396431610763116
