A,sigma_e,rho,cue_noise,replicate,generation,population,active,bank,mean_z,std_z,mean_d,mean_h0,mean_hb,mean_h_eff,corr_h_cue,maladaptation
1.5,0.0,0.8,0.0,2,90,2582,592,1990,0.4432542014538624,0.4368556495630549,3.2635135135135136,0.4805728762576759,0.6967475904591843,0.538720409574999,0.7231481814626292,0.09886114203270197
1.5,0.0,0.8,0.0,2,100,2583,587,1996,0.46371989927271196,0.44922512949338245,3.6337308347529813,0.5057342847524123,0.6604524901600447,0.5697985515294995,0.7708708722816293,0.11968367336425657
1.5,0.0,0.8,0.3,0,0,300,300,0,0.510832157450701,0.27982873073264225,2.9133333333333336,0.4918279603708649,0.4975240672466339,0.6115293347741745,0.36483620979588044,0.2943623431938211
1.5,0.0,0.8,0.3,0,10,1900,573,1327,0.4918862430035009,0.41905093567378493,2.944153577661431,0.21043219282793513,0.2972828300873662,0.2449545891168783,0.22019662040518095,0.13261075346871906
1.5,0.0,0.8,0.3,0,20,2321,598,1723,0.5079880228653584,0.4320244146429914,3.249163879598662,0.2727735432809665,0.3527215807833149,0.29060226602069356,0.26602481075813394,0.05787262713473127
1.5,0.0,0.8,0.3,0,30,2532,588,1944,0.40966695152602933,0.4254080449388133,3.6547619047619047,0.3678346859869224,0.3763778608894245,0.41347288883198036,0.3865024814567385,0.14432346624365175
1.5,0.0,0.8,0.3,0,40,2591,592,1999,0.41651016337471647,0.4325075939180858,4.108108108108108,0.43746957487521293,0.42348245598969914,0.49161164720387596,0.5176509522125445,0.13745664413575745
1.5,0.0,0.8,0.3,0,50,2591,591,2000,0.5183018931434005,0.4446801653917213,4.074450084602369,0.41672964435811033,0.48243986052347737,0.46676589755397374,0.6672778973365661,0.10521396415449422
1.5,0.0,0.8,0.3,0,60,2589,589,2000,0.6037358383665206,0.4324903636783242,4.273344651952462,0.44459992120395897,0.5110698187299565,0.5095471862158398,0.6920798668639369,0.12856989430608207
1.5,0.0,0.8,0.3,0,70,2586,586,2000,0.5688999171070565,0.44272529099660096,4.392491467576792,0.4498360750227087,0.5163857869651172,0.5152677062974009,0.7166133957346886,0.13332009883620718
1.5,0.0,0.8,0.3,0,80,2594,594,2000,0.4883169531822173,0.44527749129462374,4.397306397306397,0.45070981198821725,0.5298179085505889,0.5044511681015007,0.6527541756432348,0.11111479206944574
1.5,0.0,0.8,0.3,0,90,2575,588,1987,0.4040658781328151,0.4337933896136208,4.4268707482993195,0.45329941726362155,0.5249452113914858,0.5188051672008771,0.6580715541179646,0.14088246603726626
1.5,0.0,0.8,0.3,0,100,2581,591,1990,0.4313689284226566,0.4378879593457622,4.617597292724196,0.4844075855364799,0.5317670230413547,0.554567796450143,0.6639936359518275,0.14196388796735207
1.5,0.0,0.8,0.3,1,0,300,300,0,0.5085920732769131,0.2828929624433102,2.98,0.5278685616702493,0.48219107396948585,0.6291844004442434,0.2719903902020968,0.28232053449366656
1.5,0.0,0.8,0.3,1,10,2234,582,1652,0.5445218997410174,0.41534237780390815,3.281786941580756,0.304082490410701,0.29518737702486547,0.32936155004979595,0.14536999380720478,0.12680892991794765
1.5,0.0,0.8,0.3,1,20,2503,590,1913,0.5058923628488347,0.4322262006076448,2.906779661016949,0.3658301855650452,0.3515067439400648,0.3890376016042259,0.34713393557120475,0.07765105233457044
1.5,0.0,0.8,0.3,1,30,2568,593,1975,0.4495188699366246,0.43702168216523807,2.87858347386172,0.33391622734758836,0.3381126598369161,0.37343346249720777,0.5278414447560578,0.11275141852721236
1.5,0.0,0.8,0.3,1,40,2573,591,1982,0.4497543168423859,0.4418553909676327,3.1742808798646363,0.3628072540135834,0.35159003635500774,0.4160330406907943,0.6505990197338131,0.13590203774440462
1.5,0.0,0.8,0.3,1,50,2575,591,1984,0.574065838369575,0.44167733680586874,3.6040609137055837,0.38369005781285526,0.33329775796096733,0.40929715550883133,0.47238996419175433,0.09224683303438772
1.5,0.0,0.8,0.3,1,60,2589,599,1990,0.6090240511810546,0.43165608627961916,3.5926544240400666,0.40760163879489947,0.35720822049170803,0.4389920091046384,0.44219333400030536,0.12298719640325383
1.5,0.0,0.8,0.3,1,70,2569,576,1993,0.5877257471020232,0.4338502469993564,3.640625,0.41543568331841285,0.35595074499609364,0.4513881335224684,0.45107053744264114,0.12412371954864138
1.5,0.0,0.8,0.3,1,80,2580,585,1995,0.5196431948130028,0.43927433945868066,3.663247863247863,0.3946844107795265,0.37298276239454226,0.43238591370392576,0.4966036394071057,0.10582574264151581
1.5,0.0,0.8,0.3,1,90,2571,593,1978,0.4503770332046525,0.4383651313675319,3.745362563237774,0.38102966337998745,0.3640446075182396,0.4307334518683565,0.4707477755606437,0.13115697997746792
1.5,0.0,0.8,0.3,1,100,2570,588,1982,0.4332830729522811,0.4384121051894304,4.017006802721088,0.37711716510599635,0.3607310362703044,0.4457915894125626,0.5560187721321841,0.17023442209392903
1.5,0.0,0.8,0.3,2,0,300,300,0,0.5286979676181444,0.2685259363733904,3.0166666666666666,0.4919757708857792,0.48756591115827935,0.5996623246322099,0.331695649167204,0.2747337402234608
1.5,0.0,0.8,0.3,2,10,1937,569,1368,0.6466109419220305,0.3705929747521949,3.4815465729349735,0.21764772740301422,0.506963058280261,0.30181137600264973,0.4111692540157971,0.158921113680545
1.5,0.0,0.8,0.3,2,20,2409,593,1816,0.4668457712812824,0.4343222612887908,3.3794266441821246,0.31011110533086195,0.46045673619931654,0.3539310813754546,0.4682749659057978,0.10855774430252921
1.5,0.0,0.8,0.3,2,30,2566,592,1974,0.36360252230583895,0.4144589086041938,3.7195945945945947,0.39315209694309516,0.4544287606192631,0.4425116608248937,0.4927427183414112,0.14326375129759952
1.5,0.0,0.8,0.3,2,40,2574,590,1984,0.3887014745287965,0.4313406827400593,4.067796610169491,0.4225193383137275,0.5076886303950465,0.48298569466664204,0.5471779086498105,0.1603782626620926
1.5,0.0,0.8,0.3,2,50,2577,593,1984,0.47321356592982655,0.44191567836746876,4.301854974704891,0.38403372661403135,0.5665471618866933,0.4601961110606624,0.5793936582616557,0.1503141099291506
1.5,0.0,0.8,0.3,2,60,2564,596,1968,0.546126714567778,0.4456206402133221,4.275167785234899,0.36154004045621746,0.5407085510543684,0.4315528720478838,0.5301386457296768,0.14592616765286787
1.5,0.0,0.8,0.3,2,70,2571,582,1989,0.5171999493005295,0.4468524457599983,3.9673539518900345,0.3607304483645925,0.5688304043848585,0.4242290661518151,0.6307085561892107,0.12783984900178963
1.5,0.0,0.8,0.3,2,80,2572,593,1979,0.47680411753683194,0.4484034298712658,3.5767284991568298,0.3678347316822714,0.5670734646264222,0.4054481188742728,0.5262205158131632,0.08356492517878945
1.5,0.0,0.8,0.3,2,90,2595,598,1997,0.40714951719018305,0.4384707951651652,3.682274247491639,0.42340489277290055,0.5296329696887709,0.47164696932085615,0.5849570098628956,0.11145694851974791
1.5,0.0,0.8,0.3,2,100,2560,588,1972,0.4320947738226322,0.43558362300282205,4.049319727891157,0.42970674261556596,0.5175245956300286,0.4922627567061345,0.6193000262835713,0.14501975754186833
1.5,0.4,0.0,0.0,0,0,300,300,0,0.47422775772136844,0.29062672624180946,3.05,0.47719150475448496,0.5253876436402454,0.6079759987158281,0.3488285855545745,0.30464929654220657
1.5,0.4,0.0,0.0,0,10,1914,577,1337,0.5671371058394175,0.423695604240884,3.2097053726169844,0.21488450455771754,0.36918412497284475,0.27014681237619215,0.34475863359213005,0.16739696374596724
1.5,0.4,0.0,0.0,0,20,2244,583,1661,0.49064066323653643,0.44127363325380053,3.0891938250428814,0.304176874565967,0.30735494574383726,0.3499445107498457,0.31461728178143344,0.16143027327881201
1.5,0.4,0.0,0.0,0,30,2345,592,1753,0.45008304817961414,0.43666909898023715,3.258445945945946,0.33495685868719566,0.2554375130458499,0.3642246367138008,0.22437241459722448,0.135009979766698
1.5,0.4,0.0,0.0,0,40,2455,580,1875,0.47456318518529966,0.43149912718270117,3.3879310344827585,0.3695139390151306,0.24151573417747654,0.40211118111921057,0.3706205677830352,0.13904275721523002
1.5,0.4,0.0,0.0,0,50,2567,590,1977,0.6148519766769465,0.4139243728616468,3.454237288135593,0.42671661861623794,0.2797434295359965,0.46913874263460725,0.4086621994835365,0.15195110662566078
1.5,0.4,0.0,0.0,0,60,2564,584,1980,0.5956089752802313,0.4324564939672481,3.511986301369863,0.46020550986463615,0.27099738892278447,0.4913419794185603,0.3779485735095405,0.11677415426407471
1.5,0.4,0.0,0.0,0,70,2586,589,1997,0.6205485222650144,0.42939258031640665,3.6859083191850592,0.498985350827591,0.2582595890593361,0.5343187116824382,0.3736545734664191,0.129938779027855
1.5,0.4,0.0,0.0,0,80,2583,592,1991,0.4999937102075429,0.4438203863392175,3.8412162162162162,0.48358671072323656,0.23208015515044142,0.5067191053131707,0.2945450529808321,0.1217629403654179
1.5,0.4,0.0,0.0,0,90,2573,592,1981,0.4588861406065723,0.4391193267511785,3.885135135135135,0.49388228996768646,0.22695696389764997,0.5203010436590878,0.16946862156284093,0.16049647593024402
1.5,0.4,0.0,0.0,0,100,2576,582,1994,0.4524462379631935,0.4388738040383547,4.054982817869416,0.492344892541418,0.23813773641515115,0.5226717445654014,0.41022392365483235,0.17440732326925668
1.5,0.4,0.0,0.0,1,0,300,300,0,0.48375573508085923,0.2870132675083585,2.9833333333333334,0.47482734640084023,0.47228108499092114,0.6023505855731266,0.3800903499257869,0.32688041318541866
1.5,0.4,0.0,0.0,1,10,2064,583,1481,0.5987753813224937,0.4315445963812875,3.2178387650085765,0.25055178401354117,0.5275680404489281,0.29797918378630384,0.3678155803329465,0.1205061056423724
1.5,0.4,0.0,0.0,1,20,2415,582,1833,0.5225282017276833,0.4371493366418576,3.1804123711340204,0.29312897786858577,0.5250654253061909,0.3407386841661205,0.5744185635396198,0.11529242647091928
1.5,0.4,0.0,0.0,1,30,2446,594,1852,0.4003128097688719,0.4244307156813838,3.291245791245791,0.31399278694137606,0.4806250701355705,0.4152624829227577,0.7717394279729834,0.2051597429218288
1.5,0.4,0.0,0.0,1,40,2551,583,1968,0.4480811759569058,0.4318013814753394,3.6758147512864494,0.34860725666938647,0.4182545908580472,0.4168540672154073,0.6619903098417572,0.14365335826334535
1.5,0.4,0.0,0.0,1,50,2579,582,1997,0.5056412471571597,0.4402390283844977,3.7560137457044673,0.35782116299605415,0.4319414188556778,0.4122579644670757,0.5557292142668551,0.12380024364890704
1.5,0.4,0.0,0.0,1,60,2587,589,1998,0.6482477991912544,0.41932458604776807,3.8251273344651953,0.3982695416565916,0.4356242556256012,0.45649067619925077,0.5452921070805062,0.13043906445843265
1.5,0.4,0.0,0.0,1,70,2588,595,1993,0.6481995858434028,0.4094393047779677,4.0739495798319325,0.4429684613075275,0.3887176325765527,0.5038960622425533,0.5142183907057436,0.14359357647651896
1.5,0.4,0.0,0.0,1,80,2588,597,1991,0.5376570938770606,0.4379733963354229,3.9179229480737017,0.4159276259516435,0.40667521720977806,0.46660058661043624,0.5546516718935453,0.13488033551283846
1.5,0.4,0.0,0.0,1,90,2570,579,1991,0.41353554447255586,0.43586981765343,3.839378238341969,0.4393171233471615,0.3816583442952055,0.4792118447999891,0.39673349478199316,0.12032860157421188
1.5,0.4,0.0,0.0,1,100,2571,583,1988,0.4474496563652087,0.4353692870824242,3.8782161234991426,0.43293711129083584,0.3584658475743887,0.5070245587980379,0.4749530539600981,0.20627931799619237
1.5,0.4,0.0,0.0,2,0,300,300,0,0.47172881892689894,0.28975805985062514,3.04,0.515466199057317,0.5091783649615117,0.6440667383694512,0.2451247858898342,0.3253956022831651
1.5,0.4,0.0,0.0,2,10,1997,582,1415,0.5011451928685581,0.4199364336025645,3.329896907216495,0.2218184031548839,0.6328137367827802,0.30796658847357705,0.5831802915773665,0.134747297642242
1.5,0.4,0.0,0.0,2,20,2541,593,1948,0.42359297530829637,0.42398828838123354,2.946037099494098,0.3564566959445701,0.6061356232766392,0.42105932312263467,0.4858544602069621,0.13287480804707452
1.5,0.4,0.0,0.0,2,30,2585,587,1998,0.4337141246436341,0.4309212847152929,2.8381601362862012,0.42774013958691454,0.6209265383270033,0.4911200468430597,0.5095149819210552,0.12519195693221177
1.5,0.4,0.0,0.0,2,40,2577,588,1989,0.39815769009844526,0.42858964360969404,3.0323129251700682,0.423617638469184,0.5993974054570333,0.49401829255901863,0.5747004810686159,0.14143191176160722
1.5,0.4,0.0,0.0,2,50,2595,595,2000,0.5295797047809072,0.4468315398734399,3.3176470588235296,0.42633829721288413,0.6046657338293636,0.4810771785649149,0.5922981181973995,0.09398580961910225
1.5,0.4,0.0,0.0,2,60,2599,599,2000,0.563851012902898,0.4408892022243687,3.37228714524207,0.44442270407813017,0.6218072800793695,0.532491841987754,0.7495235261644658,0.16391250646093455
1.5,0.4,0.0,0.0,2,70,2577,584,1993,0.5436428291882553,0.4442104733075355,3.6695205479452055,0.44258575728865523,0.6125385911891859,0.5237735739898587,0.6758744912957991,0.1538033292949782
1.5,0.4,0.0,0.0,2,80,2591,592,1999,0.45346705215901123,0.4455797891061101,3.800675675675676,0.45648405364593003,0.5861382211042441,0.5045093152336784,0.6339389882132332,0.10693363331601098
1.5,0.4,0.0,0.0,2,90,2589,594,1995,0.4072952038543399,0.43777116917604997,3.856902356902357,0.47600667608642605,0.5727048558842214,0.5363411015983205,0.6615643979149719,0.12672059936996732
1.5,0.4,0.0,0.0,2,100,2585,585,2000,0.4203584953494144,0.4325956721899156,3.9316239316239314,0.4828759399685215,0.6154334219917689,0.5453853376201916,0.7248914397622422,0.13733780462368367
1.5,0.4,0.0,0.3,0,0,300,300,0,0.5111127942450172,0.2902720837069463,2.953333333333333,0.48493138780948225,0.5116932760940723,0.6171757073866918,0.44571544785659006,0.3025860265362772
1.5,0.4,0.0,0.3,0,10,2211,571,1640,0.5195425196424187,0.41930760894469693,2.809106830122592,0.2577925345768259,0.4062034587029211,0.30393119612446645,0.3542872235042276,0.12208096632053057
1.5,0.4,0.0,0.3,0,20,2580,590,1990,0.4589932988991116,0.4277075875416065,3.1033898305084744,0.34748790216486924,0.4528298334497717,0.4068576139996617,0.515221289057297,0.13270477298887723
1.5,0.4,0.0,0.3,0,30,2593,593,2000,0.4483672701878417,0.43870438739665507,3.1956155143338956,0.4017481667306762,0.48992129791023054,0.4522249223730535,0.5791171176486186,0.11565567366014429
1.5,0.4,0.0,0.3,0,40,2586,591,1995,0.4685307391140114,0.442910446874975,3.44331641285956,0.40574343371408844,0.4771595213018288,0.4608270817260774,0.6605262569819631,0.11956282449182908
1.5,0.4,0.0,0.3,0,50,2593,594,1999,0.5118182243069425,0.4484896741026921,3.632996632996633,0.3855306950280277,0.4571599902798667,0.44323113662645774,0.5816742711525592,0.12692699053478798
1.5,0.4,0.0,0.3,0,60,2589,593,1996,0.6248360500210408,0.43186961853150446,3.8684654300168635,0.4275241696830316,0.4413700799594764,0.4901991447248892,0.5737412410832823,0.14423792045740244
1.5,0.4,0.0,0.3,0,70,2577,581,1996,0.6178935933302943,0.42711770250298775,4.0034423407917386,0.4178333332375635,0.4351312945098891,0.4843631760003813,0.534018506791535,0.16566334915127692
1.5,0.4,0.0,0.3,0,80,2584,591,1993,0.5338616556968764,0.43602326438594674,3.952622673434856,0.400268667454957,0.4449195442457595,0.44766273371412774,0.4984146399640608,0.11768638986545846
1.5,0.4,0.0,0.3,0,90,2559,585,1974,0.4529468801691657,0.43385765978415575,3.7025641025641027,0.4019663976024695,0.43123428387932017,0.4363641036779067,0.5008425358819674,0.08809002587756726
1.5,0.4,0.0,0.3,0,100,2551,580,1971,0.40338104344812536,0.430407110421755,3.617241379310345,0.4095887841391296,0.41523158874803767,0.4792404387082911,0.47316177037619855,0.1697715818902881
1.5,0.4,0.0,0.3,1,0,300,300,0,0.5210163640682623,0.2918768908322638,3.08,0.5267472460521433,0.5071567747087629,0.6516196699324681,0.3438381104346743,0.33026734167603916
1.5,0.4,0.0,0.3,1,10,2333,584,1749,0.5194164381323108,0.43757627541343114,2.631849315068493,0.3131095985632001,0.4452287746759787,0.3523135478543426,0.30810294490137374,0.09806074765162323
1.5,0.4,0.0,0.3,1,20,2583,586,1997,0.502874352294731,0.4501246354531767,2.964163822525597,0.367340743696059,0.4722536944469803,0.41364305847973376,0.4827446055274435,0.1080069336428419
1.5,0.4,0.0,0.3,1,30,2578,590,1988,0.4304510619275263,0.43648882636407804,3.0440677966101695,0.36373361639298263,0.5106389878115747,0.4334348470511728,0.6927571497301737,0.13173195854665676
1.5,0.4,0.0,0.3,1,40,2574,584,1990,0.4245043359910462,0.4313032715093382,3.4674657534246576,0.3577181148596645,0.5202829944248947,0.444205083415011,0.7874911521140507,0.16984220932120161
1.5,0.4,0.0,0.3,1,50,2593,595,1998,0.5638405173029577,0.4406338823743718,3.7983193277310923,0.3853437553341437,0.5071020132514624,0.4418408604012784,0.6371166539505926,0.12306366290966676
1.5,0.4,0.0,0.3,1,60,2549,575,1974,0.5455011628495099,0.43813867374693055,3.9895652173913043,0.4171031624802118,0.49472248207717573,0.4778212473002771,0.6445735513380912,0.13739267222679305
1.5,0.4,0.0,0.3,1,70,2591,591,2000,0.5468294715437627,0.441860973528172,3.8663282571912014,0.4531513167060403,0.5140695665983128,0.5137923895489086,0.563256708791834,0.1464456190501419
1.5,0.4,0.0,0.3,1,80,2594,594,2000,0.5194777301786982,0.4466791084203732,3.7205387205387206,0.44633981092060837,0.5868350280797114,0.4940897919638074,0.602409018547219,0.09783691240188208
1.5,0.4,0.0,0.3,1,90,2586,586,2000,0.4508749777919142,0.44245231995414536,3.7866894197952217,0.45222112703231165,0.635380296554788,0.4982163826251005,0.6571323434401469,0.07968209194475676
1.5,0.4,0.0,0.3,1,100,2589,589,2000,0.4345996648106825,0.43416878131146025,3.8760611205432935,0.4697704135745769,0.5635469791925394,0.537061864530387,0.6827049804716716,0.136968253637313
1.5,0.4,0.0,0.3,2,0,300,300,0,0.49811886794170146,0.28369373288254357,2.9766666666666666,0.5044951821608619,0.48594473912421193,0.6066472065856878,0.34088292393775965,0.26132695662414884
1.5,0.4,0.0,0.3,2,10,1601,573,1028,0.5923611042679426,0.41614828338495263,2.387434554973822,0.14586496575422345,0.24366793894930003,0.17804942167074686,0.12952220180560034,0.16087407448236943
1.5,0.4,0.0,0.3,2,20,2162,592,1570,0.5110513858912389,0.4373516603788784,2.4510135135135136,0.2724822639952951,0.2867636496968936,0.29978230040298653,0.2354703779524068,0.10330720086942549
1.5,0.4,0.0,0.3,2,30,2529,586,1943,0.45046128470728797,0.43520154111906983,2.781569965870307,0.39252124468547217,0.3824213036090168,0.4388430777364616,0.2800220741382978,0.15531104314605684
1.5,0.4,0.0,0.3,2,40,2564,592,1972,0.4552198319344206,0.4314210250875871,3.1587837837837838,0.4727787733142112,0.4461764916299996,0.5275149305828817,0.4350384485537047,0.17062998619292838
1.5,0.4,0.0,0.3,2,50,2579,590,1989,0.49740026339295734,0.4438445016740813,3.1627118644067798,0.4142436236028505,0.3918486891171666,0.45660250873798025,0.2702497886881651,0.1597029884316963
1.5,0.4,0.0,0.3,2,60,2561,584,1977,0.5344920167546877,0.44046295901010574,3.3835616438356166,0.45882887232260794,0.44035903693504075,0.5192278080721656,0.4557256135901154,0.16163561826150485
1.5,0.4,0.0,0.3,2,70,2584,585,1999,0.5033031666345636,0.4445962086809197,3.466666666666667,0.4869340323748034,0.45678721872019123,0.5282235777658582,0.292834594551003,0.12796324926647754
1.5,0.4,0.0,0.3,2,80,2583,583,2000,0.5329694349322005,0.4474927361312324,3.639794168096055,0.5257006475155659,0.49064674016831467,0.5745293737342941,0.5686391365894117,0.12227525912900891
1.5,0.4,0.0,0.3,2,90,2585,585,2000,0.4790388016014494,0.4419275852708635,3.482051282051282,0.5459780801211819,0.5227303747762111,0.5888227651928154,0.5459578463942014,0.09976687097366352
1.5,0.4,0.0,0.3,2,100,2581,584,1997,0.5087688400679871,0.4475866908112788,3.761986301369863,0.517214457732566,0.49821244157769073,0.572817307800255,0.4936781063931659,0.14666968513044015
1.5,0.4,0.8,0.0,0,0,300,300,0,0.5000392255272518,0.28345186814599166,2.8666666666666667,0.4859214849386881,0.5105821249723871,0.6033556748032832,0.3640980992956396,0.29055729537699987
1.5,0.4,0.8,0.0,0,10,2006,567,1439,0.47066509935649353,0.4247555352921849,3.4021164021164023,0.1973531183442162,0.6582071248648124,0.2946530362496128,0.589617643862524,0.1550507157163557
1.5,0.4,0.8,0.0,0,20,2268,592,1676,0.43975951525019025,0.4305885192905663,3.3175675675675675,0.2733626362208881,0.69115948987219,0.32131359642685753,0.4504559713762581,0.09004142371693913
1.5,0.4,0.8,0.0,0,30,2289,577,1712,0.4369380077548261,0.431145244805225,3.3743500866551126,0.29971037048091864,0.6822701652804857,0.35763950295527003,0.5265856519737282,0.11439178429785575
1.5,0.4,0.8,0.0,0,40,2477,588,1889,0.48250234033999484,0.44712036531249216,3.7006802721088436,0.32206521562123114,0.6592670423099202,0.3995303555491944,0.6440415277788493,0.15678572259626983
1.5,0.4,0.8,0.0,0,50,2557,596,1961,0.5671132231507228,0.4406440898325996,3.8808724832214767,0.3613133009992293,0.6269312920369327,0.44284398468369796,0.6632828867223156,0.1698638271686217
1.5,0.4,0.8,0.0,0,60,2591,591,2000,0.6768754219561266,0.40799973805358947,3.978003384094755,0.40244368048714696,0.6812390451280995,0.49966763811849063,0.6615808786861974,0.17290836966503811
1.5,0.4,0.8,0.0,0,70,2594,596,1998,0.6155018777950491,0.4182935640271226,3.958053691275168,0.45636370592150255,0.6215861178251967,0.5527037790064672,0.6111198933051532,0.19290025191359758
1.5,0.4,0.8,0.0,0,80,2581,588,1993,0.5390889092678698,0.43505533330235757,4.105442176870748,0.44440255559626063,0.559116735465061,0.49914332536616507,0.329389422824705,0.11801941102584718
1.5,0.4,0.8,0.0,0,90,2598,600,1998,0.41474656472538973,0.4338910078440011,3.966666666666667,0.4559499714140905,0.3953912958247978,0.4938969240682734,0.372141941293537,0.13502860835288377
1.5,0.4,0.8,0.0,0,100,2576,593,1983,0.3983319799586494,0.43231358059375913,4.11973018549747,0.4830905683995686,0.3845230932755523,0.5319723442468709,0.4057240013987251,0.1680003183861275
1.5,0.4,0.8,0.0,1,0,300,300,0,0.49431071268607363,0.29645208333913314,3.0366666666666666,0.5211479832380715,0.47092770309107984,0.6321075461638777,0.26496071796966336,0.28929010226117347
1.5,0.4,0.8,0.0,1,10,2170,561,1609,0.5092187202972355,0.4108534616844669,3.016042780748663,0.3614415127191787,0.2872952475760467,0.39898723611798226,0.21616326713402612,0.13940051133957182
1.5,0.4,0.8,0.0,1,20,2498,593,1905,0.45868548618608324,0.43763194451737863,3.2411467116357504,0.37720561126807045,0.2993665560226533,0.4161802974877711,0.4322345469558244,0.1029651331330031
1.5,0.4,0.8,0.0,1,30,2551,594,1957,0.3628274840547901,0.4207617788931981,3.3636363636363638,0.3602773388527784,0.3482414762730819,0.4271903737809782,0.5894645732242614,0.1725060853019077
1.5,0.4,0.8,0.0,1,40,2533,584,1949,0.38580133221062696,0.4215090963302153,3.488013698630137,0.3878636821564231,0.34998579192391166,0.4519396844713126,0.5809940947130302,0.16115575023060924
1.5,0.4,0.8,0.0,1,50,2586,590,1996,0.4554189096444552,0.43595682206433706,3.4796610169491524,0.39398134368900983,0.3634146229530438,0.4451632614886687,0.5542151492183827,0.13436327461814213
1.5,0.4,0.8,0.0,1,60,2566,594,1972,0.5855508730015982,0.43338093988874227,3.585858585858586,0.4060132158554231,0.3335899334584805,0.44716243161165936,0.3631518683657029,0.14811442017589427
1.5,0.4,0.8,0.0,1,70,2549,588,1961,0.5528250451764429,0.4395031054624709,3.607142857142857,0.4208150774625513,0.335207224894841,0.46680299220393334,0.4406392269442439,0.1454747947160955
1.5,0.4,0.8,0.0,1,80,2592,595,1997,0.4402485070199982,0.44026485896768014,3.450420168067227,0.4615452566456284,0.36180529732208416,0.5200709710943787,0.5521063262089269,0.13503997400483067
1.5,0.4,0.8,0.0,1,90,2573,587,1986,0.41296759163523,0.4366617322896681,3.5894378194207834,0.48235291077116754,0.355093300443457,0.539792610576073,0.6996298686661684,0.13741643387366698
1.5,0.4,0.8,0.0,1,100,2587,589,1998,0.37210321315313455,0.4334065669639118,3.738539898132428,0.5004104498186187,0.3849197350998002,0.5657431409661834,0.6542200943146603,0.16129316744758673
1.5,0.4,0.8,0.0,2,0,300,300,0,0.5012546258445112,0.2968800191204466,2.92,0.4789071194022434,0.5154786577234184,0.5978937144510696,0.30037552767794384,0.2861189091491749
1.5,0.4,0.8,0.0,2,10,1866,561,1305,0.5789603307714799,0.395929590267781,3.0409982174688057,0.17722174976886204,0.5736121575110762,0.259669738463245,0.501131683600461,0.15897116490779736
1.5,0.4,0.8,0.0,2,20,2285,592,1693,0.48963534485286564,0.4240245209322346,3.1199324324324325,0.3042074959383763,0.5976025555508109,0.34208807223076143,0.48675180345871644,0.06249408157580137
1.5,0.4,0.8,0.0,2,30,2554,600,1954,0.366905424096405,0.41189971698658673,3.566666666666667,0.3901889111611817,0.5711170810459081,0.46307339253892404,0.7127378855410826,0.1414128014420349
1.5,0.4,0.8,0.0,2,40,2573,593,1980,0.37727000011835476,0.42801641887168146,3.795952782462057,0.41097545753293285,0.5718974049737132,0.5075556752034237,0.7719486723433459,0.17953506243994602
1.5,0.4,0.8,0.0,2,50,2578,589,1989,0.4436821310281851,0.44324921022226693,3.799660441426146,0.4147476633509831,0.5523533856032702,0.4843373767373273,0.7219785460183639,0.13794930470380906
1.5,0.4,0.8,0.0,2,60,2586,600,1986,0.5590378181960949,0.44350075621378643,3.7866666666666666,0.41849746776136776,0.5341546229799076,0.47940246560423305,0.6602529722220508,0.12766846510201452
1.5,0.4,0.8,0.0,2,70,2574,580,1994,0.551999761841239,0.4283060579036093,3.8620689655172415,0.4474936076569959,0.5332118562884705,0.5271122876288867,0.6792287987591451,0.16771535673168422
1.5,0.4,0.8,0.0,2,80,2593,595,1998,0.41700748012981964,0.43799905146298207,3.922689075630252,0.4835006699303472,0.5455572604558832,0.5411142401881535,0.7495972174298352,0.11434495704393711
1.5,0.4,0.8,0.0,2,90,2581,589,1992,0.3942313732361541,0.43205259948613706,4.042444821731749,0.4770523458159944,0.5381670748819709,0.5417673536934156,0.7482396601156149,0.12605163502963462
1.5,0.4,0.8,0.0,2,100,2588,588,2000,0.38440241737479325,0.4240931623096132,4.180272108843537,0.5116352887009938,0.5421326593654807,0.5807864454142649,0.766260302305478,0.13809107246776084
1.5,0.4,0.8,0.3,0,0,300,300,0,0.4994620331582464,0.296033135053598,2.9366666666666665,0.4828762705603174,0.48372874550236994,0.5904041794063787,0.3227311455901233,0.28404264222415043
1.5,0.4,0.8,0.3,0,10,1866,577,1289,0.5689608945825734,0.4180336586204687,2.6880415944540728,0.19883433362816127,0.2571833401312246,0.224567665603595,0.09975660171254794,0.11505258127751924
1.5,0.4,0.8,0.3,0,20,2355,580,1775,0.5010364042860584,0.43417259055634083,2.627586206896552,0.306352812764999,0.29822354236216114,0.33625038791049977,0.2984386478593364,0.08861113762219366
1.5,0.4,0.8,0.3,0,30,2562,589,1973,0.5011805744562616,0.4428330767544031,2.9847198641765704,0.3937906045497761,0.38001115587435186,0.4189596425004301,0.3044697607927387,0.1036983097155986
1.5,0.4,0.8,0.3,0,40,2570,584,1986,0.4754721751271307,0.43526235974594957,3.0736301369863015,0.3780090379666961,0.33960787008834087,0.4098216404552001,0.32686190168545765,0.13055493944014424
1.5,0.4,0.8,0.3,0,50,2566,571,1995,0.5555115312828341,0.43271246102610883,3.08231173380035,0.38060243204737565,0.3195406759993502,0.41911547968017965,0.5225834499656214,0.12932881931592569
