treatment,period,cost,replicate,generation,population,mean_d,std_d,mean_alpha,maladaptation,trait_variance,trait_env_corr
static,,0.5,0,80,900,2.0833333333333335,0.7991314729824568,0.48825816328637456,0.014795318008291853,0.11356300880703483,0.9396398646365063
static,,0.5,0,100,900,1.9755555555555555,0.72683654147593,0.4937521125954558,0.015460604894670793,0.11677087516686278,0.9367568946287835
static,,0.5,0,120,900,1.93,0.7457956228827781,0.494152882313497,0.015234532699100599,0.11634334460028138,0.9376211086488798
static,,0.5,0,140,900,1.9022222222222223,0.7827271097867134,0.4905883267589242,0.014388107725999855,0.12225903843869775,0.9422257192249457
static,,0.5,0,160,900,1.8555555555555556,0.7266530749663312,0.4988380530383347,0.014496454018736794,0.1214105501872851,0.9412748593498881
static,,0.5,0,180,900,1.8444444444444446,0.6833107494009688,0.4991313070599799,0.017140860112914432,0.12293882796033853,0.9309017873858576
static,,0.5,0,200,900,1.771111111111111,0.6740004029745654,0.5099177302179391,0.014978344731074828,0.1241566727754156,0.9402839940010229
static,,0.5,1,0,900,3.3955555555555557,1.71243239030276,0.4859117239305409,0.21447097123382292,0.08598472608075242,-0.015856421904906784
static,,0.5,1,20,900,2.91,1.3855243692471733,0.5007807833605552,0.04870941973757539,0.1064094888259759,0.7920725817415364
static,,0.5,1,40,900,2.4155555555555557,1.1138433074630592,0.510806199417005,0.023094998210462153,0.1117398813213583,0.9043586614248804
static,,0.5,1,60,900,2.2777777777777777,0.9501786706577029,0.5120875867192904,0.017828433647327138,0.11426885101758524,0.9270313442388163
static,,0.5,1,80,900,2.1055555555555556,0.8530808364863478,0.5186089024621957,0.015643019504201768,0.12161196398030477,0.9380610108841433
static,,0.5,1,100,900,1.97,0.8166258493201018,0.5156265208062496,0.01526905974866368,0.1175743100477076,0.9385005824230139
static,,0.5,1,120,900,1.9022222222222223,0.8228646139186605,0.5095136422429306,0.015149999625477853,0.1225648619651171,0.9392149540826442
static,,0.5,1,140,900,1.9277777777777778,0.7932391789755018,0.5065411632704351,0.014356933314519595,0.12080956229100985,0.94190420924863
static,,0.5,1,160,900,1.8677777777777778,0.7755038187136837,0.5063299307301755,0.015955301538386927,0.12281003970331619,0.9358130209227948
static,,0.5,1,180,900,1.808888888888889,0.7550782806282692,0.5052403183536008,0.01549420220422444,0.11980746144826164,0.9370315991971006
static,,0.5,1,200,900,1.7544444444444445,0.72933167445136,0.49990566302430506,0.01428256918392933,0.12104596157746804,0.9420733129340342
static,,0.5,2,0,900,3.526666666666667,1.68468922290664,0.5148759229086581,0.20320474098272986,0.08482037690509514,0.03319907389683652
static,,0.5,2,20,900,2.7344444444444442,1.4179532284333962,0.5126857763005106,0.05077575362102735,0.09783642748827877,0.7786680074509522
static,,0.5,2,40,900,2.3,1.2197449642354659,0.5067752445520213,0.02293750362824465,0.10035959330554849,0.90384077681866
static,,0.5,2,60,900,1.99,0.9757675041843841,0.49898496523089825,0.015975769078509807,0.10458155302725677,0.9341197563952724
static,,0.5,2,80,900,1.8155555555555556,0.793992878656997,0.5024806496086,0.01713211167509128,0.1119277504547333,0.9291318331832727
static,,0.5,2,100,900,1.7622222222222221,0.7311448827053176,0.5018736969172624,0.01595010126025634,0.11481429676486271,0.9343475739256095
static,,0.5,2,120,900,1.6955555555555555,0.7215586695343954,0.49711920096454176,0.017774361716595747,0.10637235703002912,0.9262210617943969
static,,0.5,2,140,900,1.6333333333333333,0.6191391873668903,0.5072437545493569,0.015304663773814417,0.11359105799558704,0.937145949864891
static,,0.5,2,160,900,1.6222222222222222,0.6214280646270917,0.5067696238894577,0.016521609736876136,0.11807008613981208,0.9325970702946907
static,,0.5,2,180,900,1.61,0.596387271642997,0.5056797258974025,0.015298930702503433,0.11314027177133913,0.9370548608434588
static,,0.5,2,200,900,1.6333333333333333,0.6137317546507323,0.5128522492769915,0.014239365049937181,0.11135640835664494,0.9420243373332414
static,,1.0,0,0,900,3.526666666666667,1.7186428754495022,0.4980477739048614,0.2052116632032651,0.08522508864111765,0.024305012618342087
static,,1.0,0,20,900,2.473333333333333,1.4229702893751663,0.4940700882863456,0.04420662985279751,0.09307230620790341,0.8061325185699942
static,,1.0,0,40,900,1.958888888888889,1.0941657851679054,0.4834403993909287,0.0245568003828605,0.09560987546266818,0.8979337708960072
static,,1.0,0,60,900,1.6866666666666668,0.9138684563740865,0.48509461719025004,0.019365300374164663,0.10276499373578814,0.9203483091860305
static,,1.0,0,80,900,1.3844444444444444,0.6641470906543907,0.5024716193894729,0.015494861844795321,0.11151293679025535,0.9360351693658099
static,,1.0,0,100,900,1.2877777777777777,0.5400262910838031,0.5084746171851007,0.015658387972605957,0.11816665888815293,0.9362714589305904
static,,1.0,0,120,900,1.24,0.5012872319228656,0.5128315218249268,0.014428222641793354,0.12376381626187928,0.9426738201946487
static,,1.0,0,140,900,1.1688888888888889,0.405967826980427,0.5053188524763449,0.014207276841570148,0.12052208995691688,0.9424064022152535
static,,1.0,0,160,900,1.1888888888888889,0.418846151666017,0.49480131790139076,0.013081103454446139,0.11938326051668617,0.9468336945674359
static,,1.0,0,180,900,1.1777777777777778,0.41573970964154905,0.49650683108266563,0.01627743683745145,0.11613596900472753,0.9331781515262407
static,,1.0,0,200,900,1.1555555555555554,0.3832930735702298,0.493457007451321,0.01751545744067264,0.11702443425372866,0.9283104500574562
static,,1.0,1,0,900,3.582222222222222,1.6888245601783887,0.493474774154862,0.2056944832805127,0.08560920876031634,0.023960744770929524
static,,1.0,1,20,900,2.687777777777778,1.3845438701590722,0.4960175863663091,0.04641138855325429,0.1044905471172134,0.8010378251391238
static,,1.0,1,40,900,2.0944444444444446,1.107034187077357,0.49955833755411505,0.02277233522454125,0.11452916362378264,0.9057954438044346
static,,1.0,1,60,900,1.8233333333333333,0.938621921281999,0.49922109162200684,0.018715745289481275,0.11257468015737768,0.9224867185717096
static,,1.0,1,80,900,1.6366666666666667,0.783290778985968,0.5009554624121849,0.016301443090677534,0.1255591191915535,0.9349457046951218
static,,1.0,1,100,900,1.4866666666666666,0.6838128398911503,0.5047383189566643,0.015606629752878532,0.120013025133473,0.9365885173198918
static,,1.0,1,120,900,1.3733333333333333,0.5893122168162551,0.4985974720683426,0.016234347141034076,0.11996111224064673,0.933932478459797
static,,1.0,1,140,900,1.2466666666666666,0.468140529708287,0.4962843103724435,0.01788009187775162,0.1231409131920682,0.9280254825501015
static,,1.0,1,160,900,1.1855555555555555,0.4000169749484559,0.5039765775750825,0.017045006395091367,0.12493569456292121,0.9318657323164848
static,,1.0,1,180,900,1.1688888888888889,0.3920443411555621,0.5092290729201334,0.01630955934105894,0.11942735581040757,0.9338656173364462
static,,1.0,1,200,900,1.1777777777777778,0.3993822390135873,0.5007153904687492,0.01672810455699899,0.11483531387862743,0.9310904391454334
static,,1.0,2,0,900,3.5655555555555556,1.7188924800651995,0.5061620719590316,0.2032736768087245,0.08264424235488951,0.021687183532914895
static,,1.0,2,20,900,2.473333333333333,1.327637835489115,0.490099234593606,0.046587411539108246,0.10049585262365181,0.7985638521622705
static,,1.0,2,40,900,1.951111111111111,1.0717840209922525,0.49771638190761847,0.02076225023288861,0.10116577641068286,0.9133076791835344
static,,1.0,2,60,900,1.6377777777777778,0.8232156161160233,0.4970535575539129,0.017386440293934394,0.10455030351051732,0.9279862345816918
static,,1.0,2,80,900,1.4455555555555555,0.6817723815518737,0.5014074415379045,0.016582700285390498,0.10934674462569967,0.9313269984781636
static,,1.0,2,100,900,1.3211111111111111,0.525144307033673,0.5079824255805142,0.017106902172504317,0.1123497746668252,0.9295149655787405
static,,1.0,2,120,900,1.261111111111111,0.47333202921051437,0.5057678806552823,0.015275282019718981,0.11812304748472431,0.9376826009639516
static,,1.0,2,140,900,1.2433333333333334,0.4827122446252126,0.49980873071318843,0.014000233707662537,0.11507362592317255,0.9424897161371865
static,,1.0,2,160,900,1.201111111111111,0.4479569533992808,0.49935873162597216,0.014535178812917531,0.11491022771384735,0.9402477039824371
static,,1.0,2,180,900,1.1833333333333333,0.4278499217664478,0.5026051590785607,0.015048350829944084,0.11619894648844423,0.9382631754287291
static,,1.0,2,200,900,1.1655555555555555,0.4087001375937324,0.5103406289258935,0.015799008961046,0.11706309934917485,0.935676699115597
